"event","metric","DOY","taxon","sample_size","frst_hrb","lst_hrb","est_duration"
"high_ci","fifty",197,"Arnica cordifolia",67,152,225,98
"high_ci","ninety",219,"Arnica cordifolia",67,152,225,98
"high_ci","end",234,"Arnica cordifolia",67,152,225,98
"estimate","onset",166,"Arnica latifolia",13,188,213,50
"estimate","tenth",183,"Arnica latifolia",13,188,213,50
"estimate","fifty",200,"Arnica latifolia",13,188,213,50
"estimate","ninety",211,"Arnica latifolia",13,188,213,50
"estimate","end",216,"Arnica latifolia",13,188,213,50
"low_ci","onset",159,"Arnica latifolia",13,188,213,50
"low_ci","tenth",180,"Arnica latifolia",13,188,213,50
"low_ci","fifty",195,"Arnica latifolia",13,188,213,50
"low_ci","ninety",205,"Arnica latifolia",13,188,213,50
"low_ci","end",210,"Arnica latifolia",13,188,213,50
"high_ci","onset",178,"Arnica latifolia",13,188,213,50
"high_ci","tenth",193,"Arnica latifolia",13,188,213,50
"high_ci","fifty",204,"Arnica latifolia",13,188,213,50
"high_ci","ninety",213,"Arnica latifolia",13,188,213,50
"high_ci","end",220,"Arnica latifolia",13,188,213,50
"estimate","onset",168,"Arnica mollis",67,184,239,74
"estimate","tenth",194,"Arnica mollis",67,184,239,74
"estimate","fifty",216,"Arnica mollis",67,184,239,74
"estimate","ninety",232,"Arnica mollis",67,184,239,74
"estimate","end",242,"Arnica mollis",67,184,239,74
"low_ci","onset",161,"Arnica mollis",67,184,239,74
"low_ci","tenth",188,"Arnica mollis",67,184,239,74
"low_ci","fifty",213,"Arnica mollis",67,184,239,74
"low_ci","ninety",230,"Arnica mollis",67,184,239,74
"low_ci","end",238,"Arnica mollis",67,184,239,74
"high_ci","onset",176,"Arnica mollis",67,184,239,74
"high_ci","tenth",199,"Arnica mollis",67,184,239,74
"high_ci","fifty",219,"Arnica mollis",67,184,239,74
"high_ci","ninety",235,"Arnica mollis",67,184,239,74
"high_ci","end",245,"Arnica mollis",67,184,239,74
"estimate","onset",174,"Arnica parryi",35,171,235,66
"estimate","tenth",196,"Arnica parryi",35,171,235,66
"estimate","fifty",217,"Arnica parryi",35,171,235,66
"estimate","ninety",229,"Arnica parryi",35,171,235,66
"estimate","end",240,"Arnica parryi",35,171,235,66
"low_ci","onset",164,"Arnica parryi",35,171,235,66
"low_ci","tenth",190,"Arnica parryi",35,171,235,66
"low_ci","fifty",211,"Arnica parryi",35,171,235,66
"low_ci","ninety",226,"Arnica parryi",35,171,235,66
"low_ci","end",234,"Arnica parryi",35,171,235,66
"high_ci","onset",183,"Arnica parryi",35,171,235,66
"high_ci","tenth",203,"Arnica parryi",35,171,235,66
"high_ci","fifty",220,"Arnica parryi",35,171,235,66
"high_ci","ninety",232,"Arnica parryi",35,171,235,66
"high_ci","end",241,"Arnica parryi",35,171,235,66
"estimate","onset",147,"Arnica rydbergii",17,183,229,89
"estimate","tenth",183,"Arnica rydbergii",17,183,229,89
"estimate","fifty",206,"Arnica rydbergii",17,183,229,89
"estimate","ninety",226,"Arnica rydbergii",17,183,229,89
"estimate","end",236,"Arnica rydbergii",17,183,229,89
"low_ci","onset",141,"Arnica rydbergii",17,183,229,89
"low_ci","tenth",172,"Arnica rydbergii",17,183,229,89
"low_ci","fifty",199,"Arnica rydbergii",17,183,229,89
"low_ci","ninety",215,"Arnica rydbergii",17,183,229,89
"low_ci","end",226,"Arnica rydbergii",17,183,229,89
"high_ci","onset",166,"Arnica rydbergii",17,183,229,89
"high_ci","tenth",191,"Arnica rydbergii",17,183,229,89
"high_ci","fifty",213,"Arnica rydbergii",17,183,229,89
"high_ci","ninety",230,"Arnica rydbergii",17,183,229,89
"high_ci","end",242,"Arnica rydbergii",17,183,229,89
"estimate","onset",156,"Artemisia cana",10,175,257,115
"estimate","tenth",191,"Artemisia cana",10,175,257,115
"estimate","fifty",228,"Artemisia cana",10,175,257,115
"estimate","ninety",249,"Artemisia cana",10,175,257,115
"estimate","end",271,"Artemisia cana",10,175,257,115
"low_ci","onset",128,"Artemisia cana",10,175,257,115
"low_ci","tenth",172,"Artemisia cana",10,175,257,115
"low_ci","fifty",214,"Artemisia cana",10,175,257,115
"low_ci","ninety",238,"Artemisia cana",10,175,257,115
"low_ci","end",248,"Artemisia cana",10,175,257,115
"high_ci","onset",188,"Artemisia cana",10,175,257,115
"high_ci","tenth",215,"Artemisia cana",10,175,257,115
"high_ci","fifty",238,"Artemisia cana",10,175,257,115
"high_ci","ninety",260,"Artemisia cana",10,175,257,115
"high_ci","end",279,"Artemisia cana",10,175,257,115
"estimate","onset",157,"Artemisia dracunculus",15,175,255,98
"estimate","tenth",190,"Artemisia dracunculus",15,175,255,98
"estimate","fifty",226,"Artemisia dracunculus",15,175,255,98
"estimate","ninety",245,"Artemisia dracunculus",15,175,255,98
"estimate","end",255,"Artemisia dracunculus",15,175,255,98
"low_ci","onset",141,"Artemisia dracunculus",15,175,255,98
"low_ci","tenth",180,"Artemisia dracunculus",15,175,255,98
"low_ci","fifty",214,"Artemisia dracunculus",15,175,255,98
"low_ci","ninety",232,"Artemisia dracunculus",15,175,255,98
"low_ci","end",241,"Artemisia dracunculus",15,175,255,98
"high_ci","onset",188,"Artemisia dracunculus",15,175,255,98
"high_ci","tenth",208,"Artemisia dracunculus",15,175,255,98
"high_ci","fifty",231,"Artemisia dracunculus",15,175,255,98
"high_ci","ninety",252,"Artemisia dracunculus",15,175,255,98
"high_ci","end",268,"Artemisia dracunculus",15,175,255,98
"estimate","onset",158,"Artemisia frigida",16,178,255,107
"estimate","tenth",196,"Artemisia frigida",16,178,255,107
"estimate","fifty",225,"Artemisia frigida",16,178,255,107
"estimate","ninety",249,"Artemisia frigida",16,178,255,107
"estimate","end",265,"Artemisia frigida",16,178,255,107
"low_ci","onset",142,"Artemisia frigida",16,178,255,107
"low_ci","tenth",183,"Artemisia frigida",16,178,255,107
"low_ci","fifty",219,"Artemisia frigida",16,178,255,107
"low_ci","ninety",240,"Artemisia frigida",16,178,255,107
"low_ci","end",250,"Artemisia frigida",16,178,255,107
"high_ci","onset",180,"Artemisia frigida",16,178,255,107
"high_ci","tenth",208,"Artemisia frigida",16,178,255,107
"high_ci","fifty",236,"Artemisia frigida",16,178,255,107
"high_ci","ninety",258,"Artemisia frigida",16,178,255,107
"high_ci","end",273,"Artemisia frigida",16,178,255,107
"estimate","onset",159,"Artemisia ludoviciana",17,176,250,96
"estimate","tenth",193,"Artemisia ludoviciana",17,176,250,96
"estimate","fifty",223,"Artemisia ludoviciana",17,176,250,96
"estimate","ninety",243,"Artemisia ludoviciana",17,176,250,96
"estimate","end",255,"Artemisia ludoviciana",17,176,250,96
"low_ci","onset",149,"Artemisia ludoviciana",17,176,250,96
"low_ci","tenth",181,"Artemisia ludoviciana",17,176,250,96
"low_ci","fifty",214,"Artemisia ludoviciana",17,176,250,96
"low_ci","ninety",232,"Artemisia ludoviciana",17,176,250,96
"low_ci","end",239,"Artemisia ludoviciana",17,176,250,96
"high_ci","onset",181,"Artemisia ludoviciana",17,176,250,96
"high_ci","tenth",204,"Artemisia ludoviciana",17,176,250,96
"high_ci","fifty",228,"Artemisia ludoviciana",17,176,250,96
"high_ci","ninety",248,"Artemisia ludoviciana",17,176,250,96
"high_ci","end",262,"Artemisia ludoviciana",17,176,250,96
"estimate","onset",142,"Artemisia scopulorum",39,175,241,103
"estimate","tenth",174,"Artemisia scopulorum",39,175,241,103
"estimate","fifty",207,"Artemisia scopulorum",39,175,241,103
"estimate","ninety",231,"Artemisia scopulorum",39,175,241,103
"estimate","end",245,"Artemisia scopulorum",39,175,241,103
"low_ci","onset",132,"Artemisia scopulorum",39,175,241,103
"low_ci","tenth",166,"Artemisia scopulorum",39,175,241,103
"low_ci","fifty",201,"Artemisia scopulorum",39,175,241,103
"low_ci","ninety",224,"Artemisia scopulorum",39,175,241,103
"low_ci","end",238,"Artemisia scopulorum",39,175,241,103
"high_ci","onset",152,"Artemisia scopulorum",39,175,241,103
"high_ci","tenth",182,"Artemisia scopulorum",39,175,241,103
"high_ci","fifty",212,"Artemisia scopulorum",39,175,241,103
"high_ci","ninety",236,"Artemisia scopulorum",39,175,241,103
"high_ci","end",252,"Artemisia scopulorum",39,175,241,103
"estimate","onset",163,"Artemisia tridentata",35,154,262,107
"estimate","tenth",205,"Artemisia tridentata",35,154,262,107
"estimate","fifty",234,"Artemisia tridentata",35,154,262,107
"estimate","ninety",259,"Artemisia tridentata",35,154,262,107
"estimate","end",270,"Artemisia tridentata",35,154,262,107
"low_ci","onset",146,"Artemisia tridentata",35,154,262,107
"low_ci","tenth",187,"Artemisia tridentata",35,154,262,107
"low_ci","fifty",226,"Artemisia tridentata",35,154,262,107
"low_ci","ninety",253,"Artemisia tridentata",35,154,262,107
"low_ci","end",267,"Artemisia tridentata",35,154,262,107
"high_ci","onset",187,"Artemisia tridentata",35,154,262,107
"high_ci","tenth",216,"Artemisia tridentata",35,154,262,107
"high_ci","fifty",241,"Artemisia tridentata",35,154,262,107
"high_ci","ninety",263,"Artemisia tridentata",35,154,262,107
"high_ci","end",281,"Artemisia tridentata",35,154,262,107
"estimate","onset",148,"Astragalus alpinus",41,153,224,78
"estimate","tenth",174,"Astragalus alpinus",41,153,224,78
"estimate","fifty",199,"Astragalus alpinus",41,153,224,78
"estimate","ninety",217,"Astragalus alpinus",41,153,224,78
"estimate","end",226,"Astragalus alpinus",41,153,224,78
"low_ci","onset",142,"Astragalus alpinus",41,153,224,78
"low_ci","tenth",169,"Astragalus alpinus",41,153,224,78
"low_ci","fifty",195,"Astragalus alpinus",41,153,224,78
"low_ci","ninety",212,"Astragalus alpinus",41,153,224,78
"low_ci","end",222,"Astragalus alpinus",41,153,224,78
"high_ci","onset",159,"Astragalus alpinus",41,153,224,78
"high_ci","tenth",183,"Astragalus alpinus",41,153,224,78
"high_ci","fifty",203,"Astragalus alpinus",41,153,224,78
"high_ci","ninety",220,"Astragalus alpinus",41,153,224,78
"high_ci","end",232,"Astragalus alpinus",41,153,224,78
"estimate","onset",160,"Astragalus molybdenus",23,174,212,57
"estimate","tenth",180,"Astragalus molybdenus",23,174,212,57
"estimate","fifty",199,"Astragalus molybdenus",23,174,212,57
"estimate","ninety",210,"Astragalus molybdenus",23,174,212,57
"estimate","end",217,"Astragalus molybdenus",23,174,212,57
"low_ci","onset",150,"Astragalus molybdenus",23,174,212,57
"low_ci","tenth",175,"Astragalus molybdenus",23,174,212,57
"low_ci","fifty",194,"Astragalus molybdenus",23,174,212,57
"low_ci","ninety",207,"Astragalus molybdenus",23,174,212,57
"low_ci","end",213,"Astragalus molybdenus",23,174,212,57
"high_ci","onset",175,"Astragalus molybdenus",23,174,212,57
"high_ci","tenth",190,"Astragalus molybdenus",23,174,212,57
"high_ci","fifty",203,"Astragalus molybdenus",23,174,212,57
"high_ci","ninety",212,"Astragalus molybdenus",23,174,212,57
"high_ci","end",220,"Astragalus molybdenus",23,174,212,57
"estimate","onset",151,"Besseya alpina",37,172,214,69
"estimate","tenth",175,"Besseya alpina",37,172,214,69
"estimate","fifty",196,"Besseya alpina",37,172,214,69
"estimate","ninety",212,"Besseya alpina",37,172,214,69
"estimate","end",220,"Besseya alpina",37,172,214,69
"low_ci","onset",142,"Besseya alpina",37,172,214,69
"low_ci","tenth",167,"Besseya alpina",37,172,214,69
"low_ci","fifty",191,"Besseya alpina",37,172,214,69
"low_ci","ninety",208,"Besseya alpina",37,172,214,69
"low_ci","end",216,"Besseya alpina",37,172,214,69
"high_ci","onset",160,"Besseya alpina",37,172,214,69
"high_ci","tenth",181,"Besseya alpina",37,172,214,69
"high_ci","fifty",199,"Besseya alpina",37,172,214,69
"high_ci","ninety",213,"Besseya alpina",37,172,214,69
"high_ci","end",222,"Besseya alpina",37,172,214,69
"estimate","onset",125,"Betula glandulosa",20,151,236,127
"estimate","tenth",164,"Betula glandulosa",20,151,236,127
"estimate","fifty",203,"Betula glandulosa",20,151,236,127
"estimate","ninety",230,"Betula glandulosa",20,151,236,127
"estimate","end",252,"Betula glandulosa",20,151,236,127
"low_ci","onset",115,"Betula glandulosa",20,151,236,127
"low_ci","tenth",155,"Betula glandulosa",20,151,236,127
"low_ci","fifty",194,"Betula glandulosa",20,151,236,127
"low_ci","ninety",219,"Betula glandulosa",20,151,236,127
"low_ci","end",236,"Betula glandulosa",20,151,236,127
"high_ci","onset",148,"Betula glandulosa",20,151,236,127
"high_ci","tenth",182,"Betula glandulosa",20,151,236,127
"high_ci","fifty",212,"Betula glandulosa",20,151,236,127
"high_ci","ninety",237,"Betula glandulosa",20,151,236,127
"high_ci","end",256,"Betula glandulosa",20,151,236,127
"estimate","onset",193,"Brickellia grandiflora",15,210,236,48
"estimate","tenth",211,"Brickellia grandiflora",15,210,236,48
"estimate","fifty",226,"Brickellia grandiflora",15,210,236,48
"estimate","ninety",236,"Brickellia grandiflora",15,210,236,48
"estimate","end",241,"Brickellia grandiflora",15,210,236,48
"low_ci","onset",183,"Brickellia grandiflora",15,210,236,48
"low_ci","tenth",204,"Brickellia grandiflora",15,210,236,48
"low_ci","fifty",222,"Brickellia grandiflora",15,210,236,48
"low_ci","ninety",232,"Brickellia grandiflora",15,210,236,48
"low_ci","end",237,"Brickellia grandiflora",15,210,236,48
"high_ci","onset",210,"Brickellia grandiflora",15,210,236,48
"high_ci","tenth",221,"Brickellia grandiflora",15,210,236,48
"high_ci","fifty",230,"Brickellia grandiflora",15,210,236,48
"high_ci","ninety",237,"Brickellia grandiflora",15,210,236,48
"high_ci","end",243,"Brickellia grandiflora",15,210,236,48
"estimate","onset",173,"Calochortus gunnisonii",21,178,216,46
"estimate","tenth",189,"Calochortus gunnisonii",21,178,216,46
"estimate","fifty",204,"Calochortus gunnisonii",21,178,216,46
"estimate","ninety",212,"Calochortus gunnisonii",21,178,216,46
"estimate","end",219,"Calochortus gunnisonii",21,178,216,46
"low_ci","onset",164,"Calochortus gunnisonii",21,178,216,46
"low_ci","tenth",185,"Calochortus gunnisonii",21,178,216,46
"low_ci","fifty",200,"Calochortus gunnisonii",21,178,216,46
"low_ci","ninety",209,"Calochortus gunnisonii",21,178,216,46
"low_ci","end",213,"Calochortus gunnisonii",21,178,216,46
"high_ci","onset",185,"Calochortus gunnisonii",21,178,216,46
"high_ci","tenth",196,"Calochortus gunnisonii",21,178,216,46
"high_ci","fifty",206,"Calochortus gunnisonii",21,178,216,46
"high_ci","ninety",215,"Calochortus gunnisonii",21,178,216,46
"high_ci","end",222,"Calochortus gunnisonii",21,178,216,46
"estimate","onset",136,"Caltha leptosepala",32,151,207,78
"estimate","tenth",164,"Caltha leptosepala",32,151,207,78
"estimate","fifty",187,"Caltha leptosepala",32,151,207,78
"estimate","ninety",205,"Caltha leptosepala",32,151,207,78
"estimate","end",214,"Caltha leptosepala",32,151,207,78
"low_ci","onset",128,"Caltha leptosepala",32,151,207,78
"low_ci","tenth",155,"Caltha leptosepala",32,151,207,78
"low_ci","fifty",182,"Caltha leptosepala",32,151,207,78
"low_ci","ninety",199,"Caltha leptosepala",32,151,207,78
"low_ci","end",209,"Caltha leptosepala",32,151,207,78
"high_ci","onset",149,"Caltha leptosepala",32,151,207,78
"high_ci","tenth",170,"Caltha leptosepala",32,151,207,78
"high_ci","fifty",192,"Caltha leptosepala",32,151,207,78
"high_ci","ninety",208,"Caltha leptosepala",32,151,207,78
"high_ci","end",218,"Caltha leptosepala",32,151,207,78
"estimate","onset",162,"Campanula parryi",18,177,235,84
"estimate","tenth",191,"Campanula parryi",18,177,235,84
"estimate","fifty",218,"Campanula parryi",18,177,235,84
"estimate","ninety",234,"Campanula parryi",18,177,235,84
"estimate","end",246,"Campanula parryi",18,177,235,84
"low_ci","onset",149,"Campanula parryi",18,177,235,84
"low_ci","tenth",180,"Campanula parryi",18,177,235,84
"low_ci","fifty",209,"Campanula parryi",18,177,235,84
"low_ci","ninety",229,"Campanula parryi",18,177,235,84
"low_ci","end",239,"Campanula parryi",18,177,235,84
"high_ci","onset",183,"Campanula parryi",18,177,235,84
"high_ci","tenth",203,"Campanula parryi",18,177,235,84
"high_ci","fifty",224,"Campanula parryi",18,177,235,84
"high_ci","ninety",238,"Campanula parryi",18,177,235,84
"high_ci","end",249,"Campanula parryi",18,177,235,84
"estimate","onset",172,"Campanula rotundifolia",55,178,233,65
"estimate","tenth",195,"Campanula rotundifolia",55,178,233,65
"estimate","fifty",214,"Campanula rotundifolia",55,178,233,65
"estimate","ninety",229,"Campanula rotundifolia",55,178,233,65
"estimate","end",237,"Campanula rotundifolia",55,178,233,65
"low_ci","onset",165,"Campanula rotundifolia",55,178,233,65
"low_ci","tenth",189,"Campanula rotundifolia",55,178,233,65
"low_ci","fifty",211,"Campanula rotundifolia",55,178,233,65
"low_ci","ninety",226,"Campanula rotundifolia",55,178,233,65
"low_ci","end",234,"Campanula rotundifolia",55,178,233,65
"high_ci","onset",178,"Campanula rotundifolia",55,178,233,65
"high_ci","tenth",199,"Campanula rotundifolia",55,178,233,65
"high_ci","fifty",217,"Campanula rotundifolia",55,178,233,65
"high_ci","ninety",231,"Campanula rotundifolia",55,178,233,65
"high_ci","end",240,"Campanula rotundifolia",55,178,233,65
"estimate","onset",165,"Campanula uniflora",19,188,223,63
"estimate","tenth",186,"Campanula uniflora",19,188,223,63
"estimate","fifty",207,"Campanula uniflora",19,188,223,63
"estimate","ninety",219,"Campanula uniflora",19,188,223,63
"estimate","end",228,"Campanula uniflora",19,188,223,63
"low_ci","onset",155,"Campanula uniflora",19,188,223,63
"low_ci","tenth",181,"Campanula uniflora",19,188,223,63
"low_ci","fifty",202,"Campanula uniflora",19,188,223,63
"low_ci","ninety",215,"Campanula uniflora",19,188,223,63
"low_ci","end",222,"Campanula uniflora",19,188,223,63
"high_ci","onset",178,"Campanula uniflora",19,188,223,63
"high_ci","tenth",196,"Campanula uniflora",19,188,223,63
"high_ci","fifty",212,"Campanula uniflora",19,188,223,63
"high_ci","ninety",223,"Campanula uniflora",19,188,223,63
"high_ci","end",231,"Campanula uniflora",19,188,223,63
"estimate","onset",144,"Cardamine cordifolia",66,161,228,84
"estimate","tenth",174,"Cardamine cordifolia",66,161,228,84
"estimate","fifty",199,"Cardamine cordifolia",66,161,228,84
"estimate","ninety",217,"Cardamine cordifolia",66,161,228,84
"estimate","end",228,"Cardamine cordifolia",66,161,228,84
"low_ci","onset",138,"Cardamine cordifolia",66,161,228,84
"low_ci","tenth",168,"Cardamine cordifolia",66,161,228,84
"low_ci","fifty",195,"Cardamine cordifolia",66,161,228,84
"low_ci","ninety",213,"Cardamine cordifolia",66,161,228,84
"low_ci","end",224,"Cardamine cordifolia",66,161,228,84
"high_ci","onset",152,"Cardamine cordifolia",66,161,228,84
"high_ci","tenth",178,"Cardamine cordifolia",66,161,228,84
"high_ci","fifty",202,"Cardamine cordifolia",66,161,228,84
"high_ci","ninety",221,"Cardamine cordifolia",66,161,228,84
"high_ci","end",233,"Cardamine cordifolia",66,161,228,84
"estimate","onset",156,"Castilleja linariifolia",18,178,213,64
"estimate","tenth",179,"Castilleja linariifolia",18,178,213,64
"estimate","fifty",198,"Castilleja linariifolia",18,178,213,64
